Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Lloc_de_procedencia,Nombre
2018,3,Sants-Montjuic,11,el Poble Sec,Galicia,20
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Galicia,0
2018,3,Sants-Montjuic,13,la Marina de Port,Galicia,6
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Galicia,8
2018,3,Sants-Montjuic,15,Hostafrancs,Galicia,16
2018,3,Sants-Montjuic,16,la Bordeta,Galicia,20
2018,3,Sants-Montjuic,17,Sants - Badal,Galicia,18
2018,3,Sants-Montjuic,18,Sants,Galicia,24
2018,4,Les Corts,19,les Corts,Galicia,17
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Galicia,21
2018,4,Les Corts,21,Pedralbes,Galicia,5
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Galicia,1
2018,5,Sarria-Sant Gervasi,23,Sarria,Galicia,4
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Galicia,3
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Galicia,13
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Galicia,21
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Galicia,20
2018,6,Gracia,28,Vallcarca i els Penitents,Galicia,4
2018,6,Gracia,29,el Coll,Galicia,4
2018,6,Gracia,30,la Salut,Galicia,7
2018,6,Gracia,31,la Vila de Gracia,Galicia,44
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Galicia,29
2018,7,Horta-Guinardó,33,el Baix Guinardó,Galicia,6
2018,7,Horta-Guinardó,34,Can Baró,Galicia,3
2018,7,Horta-Guinardó,35,el Guinardó,Galicia,8
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Galicia,3
2018,7,Horta-Guinardó,37,el Carmel,Galicia,15
2018,7,Horta-Guinardó,38,la Teixonera,Galicia,4
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Galicia,5
2018,7,Horta-Guinardó,40,Montbau,Galicia,3
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Galicia,0
2018,7,Horta-Guinardó,42,la Clota,Galicia,0
2018,7,Horta-Guinardó,43,Horta,Galicia,8
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Galicia,14
2018,8,Nou Barris,45,Porta,Galicia,15
2018,8,Nou Barris,46,el Turó de la Peira,Galicia,4
2018,8,Nou Barris,47,Can Peguera,Galicia,0
2018,8,Nou Barris,48,la Guineueta,Galicia,4
2018,8,Nou Barris,49,Canyelles,Galicia,1
2018,8,Nou Barris,50,les Roquetes,Galicia,5
2018,8,Nou Barris,51,Verdun,Galicia,6
2018,8,Nou Barris,52,la Prosperitat,Galicia,13
2018,8,Nou Barris,53,la Trinitat Nova,Galicia,1
2018,8,Nou Barris,54,Torre Baró,Galicia,2
2018,8,Nou Barris,55,Ciutat Meridiana,Galicia,2
2018,8,Nou Barris,56,Vallbona,Galicia,0
2018,9,Sant Andreu,57,la Trinitat Vella,Galicia,3
2018,9,Sant Andreu,58,Baró de Viver,Galicia,2
2018,9,Sant Andreu,59,el Bon Pastor,Galicia,7
2018,9,Sant Andreu,60,Sant Andreu,Galicia,14
2018,9,Sant Andreu,61,la Sagrera,Galicia,21
2018,9,Sant Andreu,62,el Congrés i els Indians,Galicia,7
2018,9,Sant Andreu,63,Navas,Galicia,10
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Galicia,35
2018,10,Sant Marti,65,el Clot,Galicia,12
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Galicia,13
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Galicia,6
2018,10,Sant Marti,68,el Poblenou,Galicia,6
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Galicia,5
2018,10,Sant Marti,70,el Besòs i el Maresme,Galicia,16
2018,10,Sant Marti,71,Provençals del Poblenou,Galicia,9
2018,10,Sant Marti,72,Sant Marti de Provençals,Galicia,4
2018,10,Sant Marti,73,la Verneda i la Pau,Galicia,7
2018,1,Ciutat Vella,1,el Raval,Comunitat de Madrid,124
2018,1,Ciutat Vella,2,el Barri Gòtic,Comunitat de Madrid,69
2018,1,Ciutat Vella,3,la Barceloneta,Comunitat de Madrid,53
2018,1,Ciutat Vella,4,Sant Pere,Comunitat de Madrid,67
2018,2,Eixample,5,el Fort Pienc,Comunitat de Madrid,58
2018,2,Eixample,6,la Sagrada Familia,Comunitat de Madrid,159
2018,2,Eixample,7,la Dreta de l'Eixample,Comunitat de Madrid,125
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Comunitat de Madrid,142
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Comunitat de Madrid,142
2018,2,Eixample,10,Sant Antoni,Comunitat de Madrid,70
2018,3,Sants-Montjuic,11,el Poble Sec,Comunitat de Madrid,78
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Comunitat de Madrid,0
2018,3,Sants-Montjuic,13,la Marina de Port,Comunitat de Madrid,56
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Comunitat de Madrid,21
2018,3,Sants-Montjuic,15,Hostafrancs,Comunitat de Madrid,22
2018,3,Sants-Montjuic,16,la Bordeta,Comunitat de Madrid,26
2018,3,Sants-Montjuic,17,Sants - Badal,Comunitat de Madrid,45
2018,3,Sants-Montjuic,18,Sants,Comunitat de Madrid,78
2018,4,Les Corts,19,les Corts,Comunitat de Madrid,118
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Comunitat de Madrid,28
2018,4,Les Corts,21,Pedralbes,Comunitat de Madrid,31
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Comunitat de Madrid,5
2018,5,Sarria-Sant Gervasi,23,Sarria,Comunitat de Madrid,31
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Comunitat de Madrid,28
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Comunitat de Madrid,54
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Comunitat de Madrid,88
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Comunitat de Madrid,44
2018,6,Gracia,28,Vallcarca i els Penitents,Comunitat de Madrid,21
2018,6,Gracia,29,el Coll,Comunitat de Madrid,5
2018,6,Gracia,30,la Salut,Comunitat de Madrid,26
2018,6,Gracia,31,la Vila de Gracia,Comunitat de Madrid,95
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Comunitat de Madrid,71
2018,7,Horta-Guinardó,33,el Baix Guinardó,Comunitat de Madrid,37
2018,7,Horta-Guinardó,34,Can Baró,Comunitat de Madrid,16
2018,7,Horta-Guinardó,35,el Guinardó,Comunitat de Madrid,42
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Comunitat de Madrid,15
2018,7,Horta-Guinardó,37,el Carmel,Comunitat de Madrid,32
2018,7,Horta-Guinardó,38,la Teixonera,Comunitat de Madrid,15
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Comunitat de Madrid,11
2018,7,Horta-Guinardó,40,Montbau,Comunitat de Madrid,5
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Comunitat de Madrid,6
2018,7,Horta-Guinardó,42,la Clota,Comunitat de Madrid,0
2018,7,Horta-Guinardó,43,Horta,Comunitat de Madrid,23
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Comunitat de Madrid,38
2018,8,Nou Barris,45,Porta,Comunitat de Madrid,35
2018,8,Nou Barris,46,el Turó de la Peira,Comunitat de Madrid,26
2018,8,Nou Barris,47,Can Peguera,Comunitat de Madrid,0
2018,8,Nou Barris,48,la Guineueta,Comunitat de Madrid,14
2018,8,Nou Barris,49,Canyelles,Comunitat de Madrid,2
2018,8,Nou Barris,50,les Roquetes,Comunitat de Madrid,18
2018,8,Nou Barris,51,Verdun,Comunitat de Madrid,9
2018,8,Nou Barris,52,la Prosperitat,Comunitat de Madrid,25
2018,8,Nou Barris,53,la Trinitat Nova,Comunitat de Madrid,14
2018,8,Nou Barris,54,Torre Baró,Comunitat de Madrid,1
2018,8,Nou Barris,55,Ciutat Meridiana,Comunitat de Madrid,21
2018,8,Nou Barris,56,Vallbona,Comunitat de Madrid,0
2018,9,Sant Andreu,57,la Trinitat Vella,Comunitat de Madrid,25
2018,9,Sant Andreu,58,Baró de Viver,Comunitat de Madrid,1
2018,9,Sant Andreu,59,el Bon Pastor,Comunitat de Madrid,11
2018,9,Sant Andreu,60,Sant Andreu,Comunitat de Madrid,39
2018,9,Sant Andreu,61,la Sagrera,Comunitat de Madrid,37
2018,9,Sant Andreu,62,el Congrés i els Indians,Comunitat de Madrid,21
2018,9,Sant Andreu,63,Navas,Comunitat de Madrid,22
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Comunitat de Madrid,73
2018,10,Sant Marti,65,el Clot,Comunitat de Madrid,44
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Comunitat de Madrid,21
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Comunitat de Madrid,14
2018,10,Sant Marti,68,el Poblenou,Comunitat de Madrid,64
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Comunitat de Madrid,22
2018,10,Sant Marti,70,el Besòs i el Maresme,Comunitat de Madrid,34
2018,10,Sant Marti,71,Provençals del Poblenou,Comunitat de Madrid,41
2018,10,Sant Marti,72,Sant Marti de Provençals,Comunitat de Madrid,21
2018,10,Sant Marti,73,la Verneda i la Pau,Comunitat de Madrid,23
2018,1,Ciutat Vella,1,el Raval,Regió de Múrcia,24
2018,1,Ciutat Vella,2,el Barri Gòtic,Regió de Múrcia,5
2018,1,Ciutat Vella,3,la Barceloneta,Regió de Múrcia,0
2018,1,Ciutat Vella,4,Sant Pere,Regió de Múrcia,6
2018,2,Eixample,5,el Fort Pienc,Regió de Múrcia,16
2018,2,Eixample,6,la Sagrada Familia,Regió de Múrcia,9
2018,2,Eixample,7,la Dreta de l'Eixample,Regió de Múrcia,12
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Regió de Múrcia,9
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Regió de Múrcia,19
2018,2,Eixample,10,Sant Antoni,Regió de Múrcia,11
2018,3,Sants-Montjuic,11,el Poble Sec,Regió de Múrcia,10
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Regió de Múrcia,0
2018,3,Sants-Montjuic,13,la Marina de Port,Regió de Múrcia,6
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Regió de Múrcia,2
2018,3,Sants-Montjuic,15,Hostafrancs,Regió de Múrcia,7
2018,3,Sants-Montjuic,16,la Bordeta,Regió de Múrcia,4
2018,3,Sants-Montjuic,17,Sants - Badal,Regió de Múrcia,6
2018,3,Sants-Montjuic,18,Sants,Regió de Múrcia,11
2018,4,Les Corts,19,les Corts,Regió de Múrcia,8
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Regió de Múrcia,4
2018,4,Les Corts,21,Pedralbes,Regió de Múrcia,1
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Regió de Múrcia,0
2018,5,Sarria-Sant Gervasi,23,Sarria,Regió de Múrcia,3
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Regió de Múrcia,2
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Regió de Múrcia,4
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Regió de Múrcia,2
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Regió de Múrcia,9
2018,6,Gracia,28,Vallcarca i els Penitents,Regió de Múrcia,3
2018,6,Gracia,29,el Coll,Regió de Múrcia,2
2018,6,Gracia,30,la Salut,Regió de Múrcia,1
2018,6,Gracia,31,la Vila de Gracia,Regió de Múrcia,13
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Regió de Múrcia,4
2018,7,Horta-Guinardó,33,el Baix Guinardó,Regió de Múrcia,10
2018,7,Horta-Guinardó,34,Can Baró,Regió de Múrcia,5
2018,7,Horta-Guinardó,35,el Guinardó,Regió de Múrcia,6
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Regió de Múrcia,1
2018,7,Horta-Guinardó,37,el Carmel,Regió de Múrcia,8
2018,7,Horta-Guinardó,38,la Teixonera,Regió de Múrcia,4
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Regió de Múrcia,1
2018,7,Horta-Guinardó,40,Montbau,Regió de Múrcia,3
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Regió de Múrcia,1
2018,7,Horta-Guinardó,42,la Clota,Regió de Múrcia,0
2018,7,Horta-Guinardó,43,Horta,Regió de Múrcia,6
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Regió de Múrcia,8
2018,8,Nou Barris,45,Porta,Regió de Múrcia,10
2018,8,Nou Barris,46,el Turó de la Peira,Regió de Múrcia,2
2018,8,Nou Barris,47,Can Peguera,Regió de Múrcia,0
2018,8,Nou Barris,48,la Guineueta,Regió de Múrcia,1
2018,8,Nou Barris,49,Canyelles,Regió de Múrcia,0
2018,8,Nou Barris,50,les Roquetes,Regió de Múrcia,5
2018,8,Nou Barris,51,Verdun,Regió de Múrcia,2
2018,8,Nou Barris,52,la Prosperitat,Regió de Múrcia,4
2018,8,Nou Barris,53,la Trinitat Nova,Regió de Múrcia,3
2018,8,Nou Barris,54,Torre Baró,Regió de Múrcia,0
2018,8,Nou Barris,55,Ciutat Meridiana,Regió de Múrcia,1
2018,8,Nou Barris,56,Vallbona,Regió de Múrcia,0
2018,9,Sant Andreu,57,la Trinitat Vella,Regió de Múrcia,1
2018,9,Sant Andreu,58,Baró de Viver,Regió de Múrcia,0
2018,9,Sant Andreu,59,el Bon Pastor,Regió de Múrcia,2
2018,9,Sant Andreu,60,Sant Andreu,Regió de Múrcia,11
2018,9,Sant Andreu,61,la Sagrera,Regió de Múrcia,2
2018,9,Sant Andreu,62,el Congrés i els Indians,Regió de Múrcia,4
2018,9,Sant Andreu,63,Navas,Regió de Múrcia,1
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Regió de Múrcia,7
2018,10,Sant Marti,65,el Clot,Regió de Múrcia,6
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Regió de Múrcia,6
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Regió de Múrcia,1
2018,10,Sant Marti,68,el Poblenou,Regió de Múrcia,6
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Regió de Múrcia,1
2018,10,Sant Marti,70,el Besòs i el Maresme,Regió de Múrcia,16
2018,10,Sant Marti,71,Provençals del Poblenou,Regió de Múrcia,1
2018,10,Sant Marti,72,Sant Marti de Provençals,Regió de Múrcia,9
2018,10,Sant Marti,73,la Verneda i la Pau,Regió de Múrcia,4
2018,1,Ciutat Vella,1,el Raval,Comunitat Foral de Navarra,3
2018,1,Ciutat Vella,2,el Barri Gòtic,Comunitat Foral de Navarra,5
2018,1,Ciutat Vella,3,la Barceloneta,Comunitat Foral de Navarra,5
2018,1,Ciutat Vella,4,Sant Pere,Comunitat Foral de Navarra,2
2018,2,Eixample,5,el Fort Pienc,Comunitat Foral de Navarra,5
2018,2,Eixample,6,la Sagrada Familia,Comunitat Foral de Navarra,7
2018,2,Eixample,7,la Dreta de l'Eixample,Comunitat Foral de Navarra,11
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Comunitat Foral de Navarra,14
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Comunitat Foral de Navarra,12
2018,2,Eixample,10,Sant Antoni,Comunitat Foral de Navarra,10
2018,3,Sants-Montjuic,11,el Poble Sec,Comunitat Foral de Navarra,4
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Comunitat Foral de Navarra,0
2018,3,Sants-Montjuic,13,la Marina de Port,Comunitat Foral de Navarra,2
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Comunitat Foral de Navarra,0
2018,3,Sants-Montjuic,15,Hostafrancs,Comunitat Foral de Navarra,4
2018,3,Sants-Montjuic,16,la Bordeta,Comunitat Foral de Navarra,0
2018,3,Sants-Montjuic,17,Sants - Badal,Comunitat Foral de Navarra,7
2018,3,Sants-Montjuic,18,Sants,Comunitat Foral de Navarra,7
2018,4,Les Corts,19,les Corts,Comunitat Foral de Navarra,7
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Comunitat Foral de Navarra,4
2018,4,Les Corts,21,Pedralbes,Comunitat Foral de Navarra,1
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Comunitat Foral de Navarra,1
2018,5,Sarria-Sant Gervasi,23,Sarria,Comunitat Foral de Navarra,0
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Comunitat Foral de Navarra,4
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Comunitat Foral de Navarra,3
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Comunitat Foral de Navarra,15
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Comunitat Foral de Navarra,6
2018,6,Gracia,28,Vallcarca i els Penitents,Comunitat Foral de Navarra,3
2018,6,Gracia,29,el Coll,Comunitat Foral de Navarra,1
2018,6,Gracia,30,la Salut,Comunitat Foral de Navarra,3
2018,6,Gracia,31,la Vila de Gracia,Comunitat Foral de Navarra,8
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Comunitat Foral de Navarra,3
2018,7,Horta-Guinardó,33,el Baix Guinardó,Comunitat Foral de Navarra,2
2018,7,Horta-Guinardó,34,Can Baró,Comunitat Foral de Navarra,3
2018,7,Horta-Guinardó,35,el Guinardó,Comunitat Foral de Navarra,4
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Comunitat Foral de Navarra,3
2018,7,Horta-Guinardó,37,el Carmel,Comunitat Foral de Navarra,0
2018,7,Horta-Guinardó,38,la Teixonera,Comunitat Foral de Navarra,1
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Comunitat Foral de Navarra,1
2018,7,Horta-Guinardó,40,Montbau,Comunitat Foral de Navarra,1
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Comunitat Foral de Navarra,1
2018,7,Horta-Guinardó,42,la Clota,Comunitat Foral de Navarra,0
2018,7,Horta-Guinardó,43,Horta,Comunitat Foral de Navarra,4
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Comunitat Foral de Navarra,5
2018,8,Nou Barris,45,Porta,Comunitat Foral de Navarra,5
2018,8,Nou Barris,46,el Turó de la Peira,Comunitat Foral de Navarra,0
2018,8,Nou Barris,47,Can Peguera,Comunitat Foral de Navarra,0
2018,8,Nou Barris,48,la Guineueta,Comunitat Foral de Navarra,1
2018,8,Nou Barris,49,Canyelles,Comunitat Foral de Navarra,3
2018,8,Nou Barris,50,les Roquetes,Comunitat Foral de Navarra,0
2018,8,Nou Barris,51,Verdun,Comunitat Foral de Navarra,1
2018,8,Nou Barris,52,la Prosperitat,Comunitat Foral de Navarra,1
2018,8,Nou Barris,53,la Trinitat Nova,Comunitat Foral de Navarra,0
2018,8,Nou Barris,54,Torre Baró,Comunitat Foral de Navarra,0
2018,8,Nou Barris,55,Ciutat Meridiana,Comunitat Foral de Navarra,0
2018,8,Nou Barris,56,Vallbona,Comunitat Foral de Navarra,0
2018,9,Sant Andreu,57,la Trinitat Vella,Comunitat Foral de Navarra,2
2018,9,Sant Andreu,58,Baró de Viver,Comunitat Foral de Navarra,1
2018,9,Sant Andreu,59,el Bon Pastor,Comunitat Foral de Navarra,3
2018,9,Sant Andreu,60,Sant Andreu,Comunitat Foral de Navarra,7
2018,9,Sant Andreu,61,la Sagrera,Comunitat Foral de Navarra,2
2018,9,Sant Andreu,62,el Congrés i els Indians,Comunitat Foral de Navarra,4
2018,9,Sant Andreu,63,Navas,Comunitat Foral de Navarra,1
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Comunitat Foral de Navarra,5
2018,10,Sant Marti,65,el Clot,Comunitat Foral de Navarra,1
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Comunitat Foral de Navarra,4
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Comunitat Foral de Navarra,0
2018,10,Sant Marti,68,el Poblenou,Comunitat Foral de Navarra,2
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Comunitat Foral de Navarra,1
2018,10,Sant Marti,70,el Besòs i el Maresme,Comunitat Foral de Navarra,6
2018,10,Sant Marti,71,Provençals del Poblenou,Comunitat Foral de Navarra,2
2018,10,Sant Marti,72,Sant Marti de Provençals,Comunitat Foral de Navarra,2
2018,10,Sant Marti,73,la Verneda i la Pau,Comunitat Foral de Navarra,2
2018,1,Ciutat Vella,1,el Raval,Pais Basc,44
2018,1,Ciutat Vella,2,el Barri Gòtic,Pais Basc,16
2018,1,Ciutat Vella,3,la Barceloneta,Pais Basc,10
2018,1,Ciutat Vella,4,Sant Pere,Pais Basc,20
2018,2,Eixample,5,el Fort Pienc,Pais Basc,19
2018,2,Eixample,6,la Sagrada Familia,Pais Basc,28
2018,2,Eixample,7,la Dreta de l'Eixample,Pais Basc,29
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Pais Basc,39
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Pais Basc,40
2018,2,Eixample,10,Sant Antoni,Pais Basc,25
2018,3,Sants-Montjuic,11,el Poble Sec,Pais Basc,33
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Pais Basc,1
2018,3,Sants-Montjuic,13,la Marina de Port,Pais Basc,15
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Pais Basc,5
2018,3,Sants-Montjuic,15,Hostafrancs,Pais Basc,15
2018,3,Sants-Montjuic,16,la Bordeta,Pais Basc,6
2018,3,Sants-Montjuic,17,Sants - Badal,Pais Basc,12
2018,3,Sants-Montjuic,18,Sants,Pais Basc,25
2018,4,Les Corts,19,les Corts,Pais Basc,20
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Pais Basc,12
2018,4,Les Corts,21,Pedralbes,Pais Basc,4
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Pais Basc,1
2018,5,Sarria-Sant Gervasi,23,Sarria,Pais Basc,8
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Pais Basc,1
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Pais Basc,12
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Pais Basc,20
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Pais Basc,19
2018,6,Gracia,28,Vallcarca i els Penitents,Pais Basc,5
2018,6,Gracia,29,el Coll,Pais Basc,4
2018,6,Gracia,30,la Salut,Pais Basc,8
2018,6,Gracia,31,la Vila de Gracia,Pais Basc,29
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Pais Basc,25
2018,7,Horta-Guinardó,33,el Baix Guinardó,Pais Basc,9
2018,7,Horta-Guinardó,34,Can Baró,Pais Basc,2
2018,7,Horta-Guinardó,35,el Guinardó,Pais Basc,17
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Pais Basc,3
2018,7,Horta-Guinardó,37,el Carmel,Pais Basc,9
2018,7,Horta-Guinardó,38,la Teixonera,Pais Basc,2
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Pais Basc,2
2018,7,Horta-Guinardó,40,Montbau,Pais Basc,2
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Pais Basc,0
2018,7,Horta-Guinardó,42,la Clota,Pais Basc,1
2018,7,Horta-Guinardó,43,Horta,Pais Basc,5
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Pais Basc,4
2018,8,Nou Barris,45,Porta,Pais Basc,9
2018,8,Nou Barris,46,el Turó de la Peira,Pais Basc,3
2018,8,Nou Barris,47,Can Peguera,Pais Basc,0
2018,8,Nou Barris,48,la Guineueta,Pais Basc,1
2018,8,Nou Barris,49,Canyelles,Pais Basc,0
2018,8,Nou Barris,50,les Roquetes,Pais Basc,3
2018,8,Nou Barris,51,Verdun,Pais Basc,5
2018,8,Nou Barris,52,la Prosperitat,Pais Basc,4
2018,8,Nou Barris,53,la Trinitat Nova,Pais Basc,1
2018,8,Nou Barris,54,Torre Baró,Pais Basc,0
2018,8,Nou Barris,55,Ciutat Meridiana,Pais Basc,5
2018,8,Nou Barris,56,Vallbona,Pais Basc,0
2018,9,Sant Andreu,57,la Trinitat Vella,Pais Basc,7
2018,9,Sant Andreu,58,Baró de Viver,Pais Basc,0
2018,9,Sant Andreu,59,el Bon Pastor,Pais Basc,1
2018,9,Sant Andreu,60,Sant Andreu,Pais Basc,21
2018,9,Sant Andreu,61,la Sagrera,Pais Basc,5
2018,9,Sant Andreu,62,el Congrés i els Indians,Pais Basc,8
2018,9,Sant Andreu,63,Navas,Pais Basc,5
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Pais Basc,10
2018,10,Sant Marti,65,el Clot,Pais Basc,7
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Pais Basc,3
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Pais Basc,2
2018,10,Sant Marti,68,el Poblenou,Pais Basc,15
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Pais Basc,2
2018,10,Sant Marti,70,el Besòs i el Maresme,Pais Basc,13
2018,10,Sant Marti,71,Provençals del Poblenou,Pais Basc,5
2018,10,Sant Marti,72,Sant Marti de Provençals,Pais Basc,6
2018,10,Sant Marti,73,la Verneda i la Pau,Pais Basc,2
2018,1,Ciutat Vella,1,el Raval,Rioja,7
2018,1,Ciutat Vella,2,el Barri Gòtic,Rioja,4
2018,1,Ciutat Vella,3,la Barceloneta,Rioja,4
2018,1,Ciutat Vella,4,Sant Pere,Rioja,0
2018,2,Eixample,5,el Fort Pienc,Rioja,4
2018,2,Eixample,6,la Sagrada Familia,Rioja,3
2018,2,Eixample,7,la Dreta de l'Eixample,Rioja,2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Rioja,4
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Rioja,5
2018,2,Eixample,10,Sant Antoni,Rioja,6
2018,3,Sants-Montjuic,11,el Poble Sec,Rioja,2
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Rioja,0
2018,3,Sants-Montjuic,13,la Marina de Port,Rioja,0
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Rioja,1
2018,3,Sants-Montjuic,15,Hostafrancs,Rioja,0
2018,3,Sants-Montjuic,16,la Bordeta,Rioja,0
2018,3,Sants-Montjuic,17,Sants - Badal,Rioja,0
2018,3,Sants-Montjuic,18,Sants,Rioja,5
2018,4,Les Corts,19,les Corts,Rioja,3
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Rioja,0
2018,4,Les Corts,21,Pedralbes,Rioja,0
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Rioja,0
2018,5,Sarria-Sant Gervasi,23,Sarria,Rioja,0
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Rioja,0
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Rioja,1
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Rioja,0
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Rioja,6
2018,6,Gracia,28,Vallcarca i els Penitents,Rioja,1
2018,6,Gracia,29,el Coll,Rioja,1
2018,6,Gracia,30,la Salut,Rioja,3
2018,6,Gracia,31,la Vila de Gracia,Rioja,6
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Rioja,1
2018,7,Horta-Guinardó,33,el Baix Guinardó,Rioja,1
